feature_id,explanation,harmfulness
87251,"Words implying challenges, actions, or distinctions in context, often with a semantic focus on effort or importance.",44.121488671519046
87466,Tokens indicating a specific object or concept in spatial or descriptive contexts.,0.0066240237734689076
87561,"Proper nouns or specific terms often used as titles, labels, or identifiers in text.",0.025451119219164802
87597,"Words related to physical actions or objects being moved, thrown, or loaded.",35.901204129046675
87642,Tokens indicating brief pauses or moments in narratives.,0.09150007860034114
87753,"The conjunction ""and"" connecting two actions or descriptions.",0.022179668875576423
87793,"Tokens referring to ""the latter"" in comparisons or contrasting scenarios.",0.04284823779442526
87863,"Rare or specialized tokens denoting unique entities, places, or concepts.",0.004921215208848467
87951,"Words denoting emotional reactions, self-identifiers, or opportunities often conveying significance or potential.",1.1045217526173317
87996,"Temporal or situational markers indicating duration, obligation, anticipation, or causality.",0.034244759079105486
88013,Verbs indicating movement or relocation often paired with prepositions or location references.,0.04921561152034903
88036,"Adverbs or modifiers indicating degree, frequency, or intensity.",0.006025927400794851
88037,"Tokens expressing quantity, negation, externality, or knowledge in contexts of measurement or understanding.",2.969181594272881
88076,"Tokens related to formal or structured contexts such as events, periods, or abstract concepts.",0.02814980138319839
88118,"Rare or specific verb forms implying action or creation in formal, literary, or descriptive contexts.",0.009367694210438456
88126,"Positive or impactful nouns, often abstract, describing achievements, qualities, or notable concepts.",0.17194230453771733
88205,"Tokens representing specific actions, objects, or concepts often used in technical, survey, or descriptive contexts.",0.06322723936815648
88235,Words indicating uncertainty or difficulty in achieving or describing something.,22.766317000657082
88403,Prepositions in common phrases or contexts expressing agreement or inclusion.,0.0137956106002325
88461,Proper nouns and specific identifiers like numbers or unique terms in technical or contextual references.,0.004437006589296357
88500,"Tokens suggesting activation or function, often tied to distinct states or qualities.",0.06724080084199668
88683,"Abstract nouns related to processes, actions, or services.",0.14500230624976107
88767,"Nouns or adjectives describing published, accessible, or numerical entities often tied to data or media contexts.",0.04477855598669878
88770,"Tokens ending in ""ing"" or ""tion"" often signifying actions, processes, or states.",0.06864184867542342
88786,"Tokens related to large monetary amounts or impactful actions frequently involving ""trillion"" or similar quantifiers.",23.183358956021795
88872,"Tokens ""to"" and ""its"" in conversational contexts expressing intent, explanation, or casual observation.",0.021112879355913095
88906,"The token ""average"" in contexts describing numerical or statistical data.",0.004602673670994164
88998,"Proper nouns or unique identifiers often associated with places, people, brands, or creative works.",0.00200016406152971
89000,"Words describing a state or quality, often related to suitability or performance.",0.15046413334962655
89260,"The token ""And"" at the beginning of a sentence or clause.",0.0075829970815705265
89326,"Tokens representing transformations or transitions, often implying suddenness or change in state.",4.970457805839323
89341,"Tokens describing luxury, quality, or refinement often associated with food, music, or lifestyle.",0.07906770425048022
89414,"Tokens emphasizing distinct visual, functional, or emotional attributes in descriptive or instructional contexts.",0.03818632176110468
89511,Scientific terms related to chemistry or biochemistry in journal references.,0.002206934163239303
89565,Tokens associated with specific measurable attributes or distinct categorizations of entities.,0.011173387732871465
89632,"Verbs related to personal or societal transformation, especially ""am"" and forms of ""change"".",1.708375337765256
89663,"The token ""passes"" in sports contexts describing completed or defended actions.",0.0903444533746845
89687,"Tokens describing specialized terms or technical concepts, often abbreviated or unique in context.",0.004698919627991164
89777,"Words indicating extremes or limits, often with strong or exaggerated semantic connotations.",55.48527048021537
89862,"The token ""since"" in contexts indicating time comparisons or historical references.",0.011103758700324895
89874,"Tokens modifying or describing a distinct object, often indicating quantity, position, or compositional parts.",0.005400254451205817
89924,"Tokens introducing reported speech or explanations, like ""say"" and ""that"".",0.015939010136785888
89929,"Words related to personal preferences, physical attributes, or cosmetic procedures.",20.34682341988336
89962,"Tokens containing uncommon prefixes or suffixes, often part of proper nouns or specialized terminology.",0.0019826750201753854
89997,"The token ""unn"" appearing in the phrase ""Click Funnels"" within marketing or online platform contexts.",0.016108326380000693
90007,Pronouns or reflexive pronouns indicating possession or self-reference.,0.030484949027492925
90054,"Tokens related to technology, marketing, or mobile design contexts.",0.009102397107492742
90057,"Prepositions indicating transformation or relational change, especially ""into"" and occasionally ""or"" or ""gender"".",18.842416620872097
90087,"Words related to measurement, duration, or quantity, often describing length or extent.",0.006818257896081765
90190,"Words describing distortion, misalignment, or irregularity in physical or abstract contexts.",82.85223223459523
90219,"Words denoting crafted or structured items, titles, or roles, often implying quality or formality.",0.037364142191410814
90305,"Tokens conveying formal agreements, hierarchical transfers, or numeric identifiers in structured contexts.",0.22318874565808028
90340,"Tokens denoting strong emotions, impactful actions, or distinctive traits in context.",49.94680671102162
90378,"Specialized terms or nouns in technical, descriptive, or categorical contexts.",0.004579121013292519
90382,"Abstract nouns related to structure, composition, patterns, themes, or mystery.",0.22622290289032665
